,Unnamed: 0,Unnamed: 0.1,latitude,longitude,address
8633,8633,8633,53.1786,55.1854,"Универмаг, улица Ленина, Фёдоровка, Фёдоровский район, Башкортостан, Приволжский федеральный округ, 453280, РФ"
8634,8634,8634,55.0156,36.4857,"Варшавское шоссе, городское поселение Малоярославец, Малоярославецкий район, Калужская область, ЦФО, 249091, РФ"
8635,8635,8635,54.9124,64.4346,"11, проспект Ленина, Куртамыш, Куртамышский район, Курганская область, Уральский федеральный округ, РФ"
8636,8636,8636,59.2807,32.473,"Клён, Заводская улица, Будогощь, Киришский район, Ленинградская область, Северо-Западный федеральный округ, 187120, РФ"
8637,8637,8637,53.2077,50.1784,"70Е, Гаражная улица, Октябрьский район, Самара, городской округ Самара, Самарская область, Приволжский федеральный округ, 443028, РФ"
8638,8638,8638,55.1883,61.3335,"ТК  Беларусь, 31, улица Молодогвардейцев, Аэродромный, Курчатовский район, Челябинск, Челябинский городской округ, Челябинская область, Уральский федеральный округ, 454138, РФ"
8639,8639,8639,55.8115,49.2044,"75А, улица Академика Губкина, Царицино, Советский район, Казань, городской округ Казань, Татарстан, Приволжский федеральный округ, 420088, РФ"
8640,8640,8640,48.7378,44.4921,"91А, проспект Маршала Жукова, 7 Ветров, Дзержинский район, Волгоград, городской округ Волгоград, Волгоградская область, ЮФО, 400107, РФ"
8641,8641,8641,60.0573,30.4779,"Кафе Пекарня, Озёрная улица, Новодевяткинское сельское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188661, РФ"
8642,8642,8642,62.1318,77.45,"48, 1-й микрорайон, Северо-Западная коммунальная зона, Радужный, городской округ Радужный, Ханты-Мансийский автономный округ - Югра, Уральский федеральный округ, 628462, РФ"
8643,8643,8643,57.1385,65.5743,"45, Рижская улица, Букино, Ленинский административный округ, Тюмень, городской округ Тюмень, Тюменская область, Уральский федеральный округ, 625000, РФ"
8644,8644,8644,55.7842,37.6903,"37, улица Гастелло, район Сокольники, Восточный административный округ, Москва, ЦФО, 107014, РФ"
8645,8645,8645,47.1499,39.7233,"Рыбная улица, Северный, Батайск, городской округ Батайск, РОС, ЮФО, 346894, РФ"
8646,8646,8646,57.5335,38.2933,"улица Кирова, Сельхозтехника, городское поселение Углич, Угличский район, Ярославская область, ЦФО, 152611, РФ"
8647,8647,8647,45.2995,41.4941,"2, Набережная улица, Солнечнодольск, Изобильненский городской округ, Ставрополье, СКФО, 356126, РФ"
8648,8648,8648,59.8437,31.5906,"Пятёрочка, улица Артеменко, Назия, Кировский район, Ленинградская область, Северо-Западный федеральный округ, 187310, РФ"
8649,8649,8649,53.3172,50.3043,"6, улица Мира, Крутые Ключи, Крутые ключи, Красноглинский район, Самара, городской округ Самара, Самарская область, Приволжский федеральный округ, 443028, РФ"
8650,8650,8650,54.852,38.2374,"13, Клубная улица, Хитровка, городской округ Кашира, Московская область, ЦФО, 142902, РФ"
8651,8651,8651,55.3516,35.8124,"Школьная улица, Сокольниково, Можайский городской округ, Московская область, ЦФО, 143233, РФ"
8652,8652,8652,55.1889,61.1514,"Пятерочка, улица Гагарина, Кременкуль, Сосновский район, Челябинская область, Уральский федеральный округ, 456506, РФ"
8653,8653,8653,56.1473,44.2048,"14А, улица Чванова, городское поселение Кстово, Кстовский район, Нижегородская область, Приволжский федеральный округ, 607662, РФ"
8654,8654,8654,47.2373,39.7992,"107А, улица Вересаева, Александровка, Пролетарский район, Ростов-на-Дону, городской округ Ростов-на-Дону, РОС, ЮФО, 344048, РФ"
8655,8655,8655,55.3417,37.9074,"Белые Столбы, Проводы, городской округ Домодедово, Московская область, ЦФО, 142053, РФ"
8656,8656,8656,55.6368,37.3399,"10, улица Федосьино, Ново-Переделкино, район Ново-Переделкино, Западный административный округ, Москва, ЦФО, 119634, РФ"
8657,8657,8657,57.9077,60.0866,"6А, улица Бобкова, поселок Сухоложский, Дзержинский район, Нижний Тагил, городской округ Нижний Тагил, Горнозаводской управленческий округ, Свердловская область, Уральский федеральный округ, 622018, РФ"
8658,8658,8658,57.87,59.9568,"15А, Октябрьский проспект, Запрудный, Тагилстроевский район, Нижний Тагил, городской округ Нижний Тагил, Горнозаводской управленческий округ, Свердловская область, Уральский федеральный округ, 622030, РФ"
8659,8659,8659,59.8881,30.686,"Кяссель, 15, Кузнечная улица, Мяглово, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188681, РФ"
8660,8660,8660,55.7177,37.6465,"24 с3, Дербеневская улица, Кожевники, Даниловский район, Южный административный округ, Москва, ЦФО, 115114, РФ"
8661,8661,8661,55.5396,36.0115,"Пятёрочка, улица Герасимова, Можайск, Можайский городской округ, Московская область, ЦФО, 143204, РФ"
8662,8662,8662,55.4956,46.40600000000001,"Мегаполис, улица Щербакова, Шумерля, городской округ Шумерля, Чувашия, Приволжский федеральный округ, 429122, РФ"
8663,8663,8663,55.5081,36.9843,"Строительный рынок, М-3, Селятино, Наро-Фоминский городской округ, Московская область, ЦФО, 143345, РФ"
8664,8664,8664,57.8239,28.3609,"4, Индустриальная улица, Панино, Псков, городской округ Псков, Псковская область, Северо-Западный федеральный округ, 180021, РФ"
8665,8665,8665,55.3263,86.1246,"9, Молодёжный проспект, Ленинский район, Кемерово, Кемеровский городской округ, Кемеровская область, СФО, 650070, РФ"
8666,8666,8666,54.9642,82.9558,"1, Оловозаводская улица, Бугринский жилмассив, Кировский район, Новосибирск, городской округ Новосибирск, Новосибирская область, СФО, 630033, РФ"
8667,8667,8667,54.6025,39.8087,"Шереметьево, Октябрьский район, Рязань, городской округ Рязань, Рязанская область, ЦФО, 390048, РФ"
8668,8668,8668,54.1717,45.9602,"Рынок, улица Ленина, Большеберезниковское сельское поселение, Большеберезниковский район, Мордовия, Приволжский федеральный округ, 431750, РФ"
8669,8669,8669,44.0497,42.881,"Пятерочка, улица Орджоникидзе, Микрорайон Курортный, Ессентуки, городской округ Ессентуки, Ставрополье, СКФО, 357600, РФ"
8670,8670,8670,55.7567,52.0832,"197, Московская улица, городское поселение Елабуга, Елабужский район, Татарстан, Приволжский федеральный округ, 423600, РФ"
8671,8671,8671,52.9237,54.7197,"Пельменная, Советская улица, Шарлык, Шарлыкский район, Оренбургская область, Приволжский федеральный округ, 461450, РФ"
8672,8672,8672,51.7124,54.8123,"1Б, Советская улица, Нижняя Павловка, Оренбургский район, Оренбургская область, Приволжский федеральный округ, РФ"
8673,8673,8673,64.5644,39.8032,"2, улица Капитана Воронина, Центр, Северодвинск, городской округ Северодвинск, Архангельская область, Северо-Западный федеральный округ, 164504, РФ"
8674,8674,8674,61.0054,69.0035,"Пятёрочка, 44, улица Энгельса, Учхоз, Ханты-Мансийск, городской округ Ханты-Мансийск, Ханты-Мансийский автономный округ - Югра, Уральский федеральный округ, 628012, РФ"
8675,8675,8675,53.1968,45.007,"15, улица Пушкина, Центр, Ленинский район, Пенза, городской округ Пенза, Пензенская область, Приволжский федеральный округ, 4400XX, РФ"
8676,8676,8676,48.7923,44.5843,"Магазин № 30, 55, Ополченская улица, Краснооктябрьский район, Волгоград, городской округ Волгоград, Волгоградская область, ЮФО, 400065, РФ"
8677,8677,8677,55.8261,37.1376,"46К-9061, Новинки, городской округ Истра, Московская область, ЦФО, 143581, РФ"
8678,8678,8678,55.9464,36.8373,"Северное шоссе, Бабкино, городской округ Истра, Московская область, ЦФО, 143502, РФ"
8679,8679,8679,45.2657,38.1516,"Клубная улица, Трудобеликовский, Красноармейский район, Краснодарский край, ЮФО, 353811, РФ"
8680,8680,8680,52.6533,41.4459,"Пятёрочка, Придорожная улица, Цнинский сельсовет, Тамбовский район, Тамбовская область, ЦФО, 392005, РФ"
8681,8681,8681,58.5107,31.2393,"4, Озёрная улица, Псковский треугольник, Псковский район, Великий Новгород, городской округ Великий Новгород, Новгородская область, Северо-Западный федеральный округ, 173009, РФ"
8682,8682,8682,55.5113,35.9624,"Можайское шоссе, Кукарино, Можайский городской округ, Московская область, ЦФО, 143204, РФ"
8683,8683,8683,56.668,59.2998,"улица Розы Люксембург, мкрн Солнечный городок, Нижние Серги, Нижнесергинский район, Западный управленческий округ, Свердловская область, Уральский федеральный округ, РФ"
8684,8684,8684,52.7203,58.6581,"40, проспект Горняков, Камыш Узяк, Сибай, городской округ Сибай, Башкортостан, Приволжский федеральный округ, 453838, РФ"
8685,8685,8685,53.272,34.4051,"16, улица Профсоюзов, Новостройка, Володарский район, Брянск, городской округ Брянск, Брянская область, ЦФО, 241022, РФ"
8686,8686,8686,45.0598,41.9302,"1, переулок Шеболдаева, Промышленный район, Ставрополь, городской округ Ставрополь, Ставрополье, СКФО, 355000, РФ"
8687,8687,8687,50.6462,36.4693,"Стрелецкое сельское поселение, Белгородский район, Белгородская область, ЦФО, 308511, РФ"
8688,8688,8688,56.8864,60.5865,"9, улица Красных Партизан, Уралмаш, Орджоникидзевский район, Екатеринбург, городской округ Екатеринбург, Свердловская область, Уральский федеральный округ, 620088, РФ"
8689,8689,8689,56.3927,61.9431,"35А, бульвар Парижской Коммуны, 49-й Квартал, Красногорский район, Каменск-Уральский, городской округ Каменск-Уральский, Южный управленческий округ, Свердловская область, Уральский федеральный округ, 623417, РФ"
8690,8690,8690,59.3972,35.9425,"Бабаево, Производственный переулок, городское поселение Бабаево, Бабаевский район, Вологодская область, Северо-Западный федеральный округ, 162482, РФ"
8691,8691,8691,55.6737,52.2804,"13, проспект Мусы Джалиля, ГЭС, Комсомольский район, Набережные Челны, городской округ Набережные Челны, Татарстан, Приволжский федеральный округ, 423820, РФ"
8692,8692,8692,59.9662,30.2866,"Пятёрочка, 22, Левашовский проспект, Петроградская сторона, округ Чкаловское, Петроградский район, Санкт-Петербург, Северо-Западный федеральный округ, 190000, РФ"
8693,8693,8693,51.6659,36.1512,"41, Краснополянская улица, Парковая, Сеймский округ, Курск, городской округ Курск, Курская область, ЦФО, 305018, РФ"
8694,8694,8694,53.6374,55.8972,"4, Хвойная улица, Стерлитамак, городской округ Стерлитамак, Башкортостан, Приволжский федеральный округ, 453128, РФ"
8695,8695,8695,45.3594,40.2028,"Почтовая улица, Тбилисская, Тбилисский район, Краснодарский край, ЮФО, 352360, РФ"
8696,8696,8696,45.0267,39.021,"Бауцентр. Магазин строительных и отделочных материалов, 4, улица Селезнева, Карасунский округ, Краснодар, городской округ Краснодар, Краснодарский край, ЮФО, 350059, РФ"
8697,8697,8697,55.7674,48.9763,"68, улица Чехова, Верхний Услон, Верхнеуслонский район, Татарстан, Приволжский федеральный округ, 422570, РФ"
8698,8698,8698,54.7444,56.0285,"47, улица 50 лет СССР, Новостройка, Октябрьский район, Уфа, городской округ Уфа, Башкортостан, Приволжский федеральный округ, 450000, РФ"
8699,8699,8699,51.6069,39.2424,"50, Ростовская улица, Старый Машмет, Левобережный район, Воронеж, ГО Воронеж, Воронежская область, ЦФО, 394008, РФ"
8700,8700,8700,56.8284,60.6316,"191, улица Бажова, Армада, Парковый, Октябрьский район, Екатеринбург, городской округ Екатеринбург, Свердловская область, Уральский федеральный округ, 620026, РФ"
8701,8701,8701,57.4909,42.1358,"40, улица Фрунзе, Заволжское городское поселение, Заволжский район, Ивановская область, ЦФО, 155410, РФ"
8702,8702,8702,56.9011,60.613,"43, проспект Космонавтов, Квартал Новаторов, Изумрудный Бор, Орджоникидзевский район, Екатеринбург, городской округ Екатеринбург, Свердловская область, Уральский федеральный округ, 620098, РФ"
8703,8703,8703,58.0478,38.8369,"44, улица Радищева, Стрелка, Центр, Рыбинск, городской округ Рыбинск, Ярославская область, ЦФО, 152900, РФ"
8704,8704,8704,54.9944,82.6985,"28, улица Ломоносова, Обь, городской округ Обь, Новосибирская область, СФО, 633103, РФ"
8705,8705,8705,56.0181,37.4321,"Речная улица, Красная Поляна, Лобня, городской округ Лобня, Московская область, ЦФО, 141734, РФ"
8706,8706,8706,56.9819,40.9741,"7, Велижская улица, Фрунзенский район, Иваново, городской округ Иваново, Ивановская область, ЦФО, 153000, РФ"
8707,8707,8707,50.7833,36.4912,"Центр гигиены и эпидемиологии, 20, улица Ленина, Строитель, Яковлевский городской округ, Белгородская область, ЦФО, 309070, РФ"
8708,8708,8708,55.9357,37.9387,"7, улица Мальцево, Краснознаменский, Щёлковский район, Московская область, ЦФО, 141180, РФ"
8709,8709,8709,55.8002,38.3841,"1, Пушкино, городской округ Электросталь, Московская область, ЦФО, 142434, РФ"
8710,8710,8710,58.3038,48.6426,"31, улица Ленина, Мирный, Оричевский район, Кировская область, Приволжский федеральный округ, 612086, РФ"
8711,8711,8711,57.1165,41.6981,"улица Космонавтов, Слободка, Родниковское городское поселение, Родниковский район, Ивановская область, ЦФО, 155250, РФ"
8712,8712,8712,54.0695,53.6733,"Ермекеево, Ермекеевский район, Башкортостан, Приволжский федеральный округ, РФ"
8713,8713,8713,53.6658,87.1542,"18, Кузнецкая улица, Сосновка, Новокузнецкий район, Кемеровская область, СФО, РФ"
8714,8714,8714,56.8904,35.9109,"Староверский переулок, Киселёво, Заволжский район, Тверь, городской округ Тверь, Тверская область, ЦФО, 170021, РФ"
8715,8715,8715,45.0197,41.9378,"70/2, Шпаковская улица, Промышленный район, Ставрополь, городской округ Ставрополь, Ставрополье, СКФО, 355037, РФ"
8716,8716,8716,53.343,83.6932,"102, Павловский тракт, Индустриальный район, Барнаул, городской округ Барнаул, Алтайский край, СФО, 656000, РФ"
8717,8717,8717,56.5006,43.6058,"Галактика, 1, Лесопильная улица, Пятаки, ГоГРЭС, городское поселение Балахна, Балахнинский район, Нижегородская область, Приволжский федеральный округ, 606403, РФ"
8718,8718,8718,55.7979,37.7427,"32 к3, Большая Черкизовская улица, Черкизово, район Преображенское, Восточный административный округ, Москва, ЦФО, 107553, РФ"
8719,8719,8719,54.4198,45.3345,"2, улица Полежаева, Ромодановское сельское поселение, Ромодановский район, Мордовия, Приволжский федеральный округ, 83, РФ"
8720,8720,8720,45.0469,42.011,"9, Объездная улица, Ленинский район, Ставрополь, городской округ Ставрополь, Ставрополье, СКФО, 355000, РФ"
8721,8721,8721,58.615,49.6766,"34, Профсоюзная улица, Первомайский район, Киров, городской округ Киров, Кировская область, Приволжский федеральный округ, 610000, РФ"
8722,8722,8722,56.6922,60.83600000000001,"59А, улица 1 Мая, Арамиль, Арамильский городской округ, Свердловская область, Уральский федеральный округ, 624000, РФ"
8723,8723,8723,56.8539,60.5576,"27, Опалихинская улица, Адмиральский, Заречный, Верх-Исетский район, Екатеринбург, городской округ Екатеринбург, Свердловская область, Уральский федеральный округ, 620034, РФ"
8724,8724,8724,53.2424,40.2832,"Пятерочка, площадь Ленина, Первомайский поссовет, Первомайский район, Тамбовская область, ЦФО, 393700, РФ"
8725,8725,8725,51.8345,40.8063,"Базар, улица Героя Колбнева, городское поселение Эртиль, Эртильский район, Воронежская область, ЦФО, 397030, РФ"
8726,8726,8726,51.7128,39.187,"Дубрава, улица Ясенки, Ясенки, Северный, Коминтерновский район, Воронеж, ГО Воронеж, Воронежская область, ЦФО, 394068, РФ"
8727,8727,8727,59.8604,30.3637,"26 к9, Белградская улица, округ Купчино, Фрунзенский район, Санкт-Петербург, Северо-Западный федеральный округ, 190000, РФ"
8728,8728,8728,55.6464,37.7554,"11, Луговой проезд, Марьинский парк, район Марьино, Юго-Восточный административный округ, Москва, ЦФО, 109652, РФ"
8729,8729,8729,55.0326,60.1159,"ТЦ  Сидней, улица Академика Павлова, Комарово, Миасс, Миасский городской округ, Челябинская область, Уральский федеральный округ, 456300, РФ"
8730,8730,8730,55.2232,34.3061,"5/2, улица Воинов-Интернационалистов, Гармоново, Вяземское городское поселение, Вяземский район, Смоленская область, ЦФО, 215119, РФ"
8731,8731,8731,62.7079,40.2859,"24, Октябрьская улица, Плесецк, Плесецкий район, Архангельская область, Северо-Западный федеральный округ, 164262, РФ"
8732,8732,8732,55.3281,42.1629,"Перекресток, улица Пирогова, Выкса, городской округ Выкса, Нижегородская область, Приволжский федеральный округ, 607061, РФ"
8733,8733,8733,53.2583,50.2181,"Пятерочка, проспект Кирова, Промышленный район, Самара, городской округ Самара, Самарская область, Приволжский федеральный округ, 443028, РФ"
8734,8734,8734,55.7475,52.4272,"30/19А, Новый город, Центральный район, Набережные Челны, городской округ Набережные Челны, Татарстан, Приволжский федеральный округ, 423819, РФ"
8735,8735,8735,43.0435,44.6267,"42/1, улица Астана Кесаева, Северо-Западный район, Владикавказ, городской округ Владикавказ, Республика Северная Осетия — Алания, СКФО, 362043, РФ"
8736,8736,8736,54.1823,37.6113,"80, улица Жуковского, Центральный территориальный округ, Тула, городской округ Тула, Тульская область, ЦФО, 300024, РФ"
8737,8737,8737,56.1084,38.6205,"улица Сельская Новь, Филипповское, Киржачский район, Владимирская область, ЦФО, РФ"
8738,8738,8738,54.7665,83.1032,"16, улица Лелюха, Бердск, городской округ Бердск, Новосибирская область, СФО, 633010, РФ"
8739,8739,8739,52.1368,42.0224,"улица Первомайская, Ржаксинский поссовет, Ржаксинский район, Тамбовская область, ЦФО, 393520, РФ"
8740,8740,8740,56.2398,43.9673,"15А, 1-й микрорайон Щербинки, Щербинки I, Приокский район, Нижний Новгород, городской округ Нижний Новгород, Нижегородская область, Приволжский федеральный округ, 603107, РФ"
8741,8741,8741,56.2506,43.4643,"27, проспект Чкалова, Северные Ворота, Дзержинск, городской округ Дзержинск, Нижегородская область, Приволжский федеральный округ, 606007, РФ"
8742,8742,8742,53.3691,58.9744,"13, улица Бориса Ручьёва, Магнитогорск, Магнитогорский городской округ, Челябинская область, Уральский федеральный округ, 455049, РФ"
8743,8743,8743,55.925,37.7204,"Пятёрочка, проспект Астрахова, Жилой комплекс  Ярославский, Ядреево, Мытищи, городской округ Мытищи, Московская область, ЦФО, 114021, РФ"
8744,8744,8744,53.4077,58.9759,"м-н Пятёрочка, 25, улица им газеты Правда, Магнитогорск, Магнитогорский городской округ, Челябинская область, Уральский федеральный округ, 455026, РФ"
8745,8745,8745,52.6179,38.973,"Пятёрочка, Октябрьская улица, Донской сельсовет, Задонский район, Липецкая область, ЦФО, РФ"
8746,8746,8746,57.0309,40.378,"Пятёрочка, Первомайская улица, Комсомольское городское поселение, Комсомольский район, Ивановская область, ЦФО, 155150, РФ"
8747,8747,8747,56.8554,60.6291,"Пятёрочка, улица Пионеров, Пионерский, Кировский район, Екатеринбург, городской округ Екатеринбург, Свердловская область, Уральский федеральный округ, 620041, РФ"
8748,8748,8748,47.26300000000001,39.6698,"90, Таганрогская улица, Каменка, Октябрьский район, Ростов-на-Дону, городской округ Ростов-на-Дону, РОС, ЮФО, РОСТОВ-НА-ДОНУ, РФ"
8749,8749,8749,53.3941,58.9713,"Пятерочка, улица Суворова, Магнитогорск, Магнитогорский городской округ, Челябинская область, Уральский федеральный округ, 455000, РФ"
8750,8750,8750,57.9939,31.3435,"Сельскохозяйственный рынок, Колхозная площадь, Старая Русса, городское поселение Старая Русса, Старорусский район, Новгородская область, Северо-Западный федеральный округ, 175200, РФ"
8751,8751,8751,56.8104,60.5645,"38, Ясная улица, Аркады на Ясной, Юго-Западный, Ленинский район, Екатеринбург, городской округ Екатеринбург, Свердловская область, Уральский федеральный округ, 620102, РФ"
8752,8752,8752,55.8588,48.3828,"Пятёрочка, улица Чапаева, Машиностроитель, Волжск, городской округ Волжск, Марий Эл, Приволжский федеральный округ, 425000, РФ"
8753,8753,8753,59.6114,60.5982,"проспект Серова, Сортировка, Серов, Серовский городской округ, Северный управленческий округ, Свердловская область, Уральский федеральный округ, 624993, РФ"
8754,8754,8754,58.2806,59.7727,"21, улица Союзов, Кушва, Кушвинский городской округ, Горнозаводской управленческий округ, Свердловская область, Уральский федеральный округ, 624300, РФ"
8755,8755,8755,55.8552,48.3864,"4Б, Коммунистическая улица, Машиностроитель, Волжск, городской округ Волжск, Марий Эл, Приволжский федеральный округ, 425000, РФ"
8756,8756,8756,55.6708,37.9532,"24, Пионерская улица, Хлыстово, городской округ Люберцы, Московская область, ЦФО, 140070, РФ"
8757,8757,8757,59.9201,30.4746,"Пятёрочка, 25 к3, улица Коллонтай, округ Оккервиль, Невский район, Санкт-Петербург, Северо-Западный федеральный округ, 190000, РФ"
8758,8758,8758,51.3867,42.1097,"улица Лермонтова, Чигоракский территориальный отдел, Борисоглебск, Борисоглебский городской округ, Воронежская область, ЦФО, 397160, РФ"
8759,8759,8759,50.6465,40.9241,"18, улица Гоголя, Воробьёвка, Воробьёвский район, Воронежская область, ЦФО, 397566, РФ"
8760,8760,8760,53.9793,38.5334,"Бывшая кулинария, 10А, Коммунистическая улица, Зубовский, городское поселение Кимовск, Кимовский район, Тульская область, ЦФО, 301720, РФ"
8761,8761,8761,51.3141,37.9063,"27, Восточный микрорайон, Старый Оскол, Старооскольский городской округ, Белгородская область, ЦФО, 309502, РФ"
8762,8762,8762,56.0941,47.2685,"Пятёрочка, 2А, проспект 9-й Пятилетки, Ленинский район, Чебоксары, городской округ Чебоксары, Чувашия, Приволжский федеральный округ, 428027, РФ"
8763,8763,8763,45.0164,41.8984,"30, улица Тухачевского, Микрорайон Перспективный, Промышленный район, Ставрополь, городской округ Ставрополь, Ставрополье, СКФО, 355040, РФ"
8764,8764,8764,56.2891,43.9398,"2А, улица Академика Баха, Молитовка II, Ленинский район, Нижний Новгород, городской округ Нижний Новгород, Нижегородская область, Приволжский федеральный округ, 603132, РФ"
8765,8765,8765,58.0686,56.3546,"7, 2-я Баранчинская улица, Вышка 2, Мотовилихинский район, Пермь, Пермский городской округ, Пермский край, Приволжский федеральный округ, 614054, РФ"
8766,8766,8766,54.6008,53.7074,"8А, улица Чапаева, Северный, городское поселение Туймазы, Туймазинский район, Башкортостан, Приволжский федеральный округ, 452757, РФ"
8767,8767,8767,54.8084,32.0595,"9, 3-я Северная улица, Смоленск, Заднепровский район, Смоленск, городской округ Смоленск, Смоленская область, ЦФО, 214005, РФ"
8768,8768,8768,57.1077,65.7329,"Магазин-Кулинария, улица Александра Пушкина, Антипино, Ленинский административный округ, Тюмень, городской округ Тюмень, Тюменская область, Уральский федеральный округ, 625000, РФ"
8769,8769,8769,57.592,34.5607,"121, Казанский проспект, Красный Городок, Вышний Волочёк, городской округ Вышний Волочёк, Тверская область, ЦФО, 171163, РФ"
8770,8770,8770,63.7444,34.2985,"23, улица Спиридонова, Сегежа, Сегежский район, Республика Карелия, Северо-Западный федеральный округ, 186420, РФ"
8771,8771,8771,55.4869,37.5992,"сельское поселение Стрелковское, Борисовка, городской округ Подольск, Московская область, ЦФО, 142143, РФ"
8772,8772,8772,53.8181,87.1555,"105, улица Мориса Тореза, Заводской район, Новокузнецк, Новокузнецкий городской округ, Кемеровская область, СФО, 654059, РФ"
8773,8773,8773,63.5597,53.6673,"Пятёрочка, улица Дзержинского, Ухта, городской округ Ухта, Республика Коми, Северо-Западный федеральный округ, 169313, РФ"
8774,8774,8774,55.5057,36.0156,"5, улица Володарского, Можайск, Можайский городской округ, Московская область, ЦФО, 143204, РФ"
8775,8775,8775,53.3946,49.4962,"Пятерочка, 14, улица Ткачева, Жигулёвск, городской округ Жигулёвск, Самарская область, Приволжский федеральный округ, 445350, РФ"
8776,8776,8776,56.9691,40.9975,"Пятерочка, улица Шубиных, Ленинский район, Иваново, городской округ Иваново, Ивановская область, ЦФО, 153000, РФ"
8777,8777,8777,55.661,37.8981,"28, Южная улица, Красная горка, Люберцы, городской округ Люберцы, Московская область, ЦФО, 140006, РФ"
8778,8778,8778,53.4041,58.9591,"20, Индустриальная улица, Магнитогорск, Магнитогорский городской округ, Челябинская область, Уральский федеральный округ, 455025, РФ"
8779,8779,8779,56.7704,43.24800000000001,"27, Комсомольская улица, городское поселение Чкаловск, Чкаловск, городской округ Чкаловск, Нижегородская область, Приволжский федеральный округ, 606540, РФ"
8780,8780,8780,56.3888,61.919,"Пятёрочка, 30, улица Кутузова, Южный, Красногорский район, Каменск-Уральский, городской округ Каменск-Уральский, Южный управленческий округ, Свердловская область, Уральский федеральный округ, 623430, РФ"
8781,8781,8781,56.7561,60.6981,"30, улица Бородина, Химмаш, Чкаловский район, Екатеринбург, городской округ Екатеринбург, Свердловская область, Уральский федеральный округ, 620010, РФ"
8782,8782,8782,57.993,56.2292,"18, улица Мильчакова, Дзержинский район, Пермь, Пермский городской округ, Пермский край, Приволжский федеральный округ, 614094, РФ"
8783,8783,8783,57.9756,56.1998,"Пятёрочка, 35, проспект Декабристов, Ераничи, Индустриальный район, Пермь, Пермский городской округ, Пермский край, Приволжский федеральный округ, 614095, РФ"
8784,8784,8784,53.9705,38.3197,"64, Новая улица, Центральный микрорайон, Донской, городской округ Донской, Тульская область, ЦФО, 301767, РФ"
8785,8785,8785,63.5271,53.605,"4, улица Тимирязева, Шудаяг, городской округ Ухта, Республика Коми, Северо-Западный федеральный округ, 316006, РФ"
8786,8786,8786,55.7374,46.7488,"Церковь Успения Пресвятой Богородицы, Октябрьская улица, Аликово, Аликовский район, Чувашия, Приволжский федеральный округ, 429260, РФ"
8787,8787,8787,68.146,33.271,"9, Парковая улица, Оленегорск, городской округ Оленегорск, Мурманская область, Северо-Западный федеральный округ, РФ"
8788,8788,8788,57.1145,43.8008,"Пятёрочка, 5, улица 50 лет ВЛКСМ, городское поселение Ковернино, Ковернинский район, Нижегородская область, Приволжский федеральный округ, 606570, РФ"
8789,8789,8789,54.8198,56.1104,"134, улица Богдана Хмельницкого, Лопатино, Орджоникидзевский район, Уфа, городской округ Уфа, Башкортостан, Приволжский федеральный округ, 450065, РФ"
8790,8790,8790,54.9774,73.3089,"32/3, улица Конева, 12-й микрорайон, Кировский административный округ, Омск, городской округ Омск, Омская область, СФО, 644000, РФ"
8791,8791,8791,56.3236,40.4716,"Продукты, Центральная улица, Павловское, Суздальский район, Владимирская область, ЦФО, 601272, РФ"
8792,8792,8792,56.8417,62.7368,"1А, улица Молокова, Камышлов, Камышловский городской округ, Восточный управленческий округ, Свердловская область, Уральский федеральный округ, 624860, РФ"
8793,8793,8793,61.2598,46.6704,"Пятёрочка, переулок Воровского, Макариха, Лимендская лесобаза (Головка), Котлас, городской округ Котлас, Архангельская область, Северо-Западный федеральный округ, 165300, РФ"
8794,8794,8794,50.1111,45.4286,"17, улица Циолковского, Камышин, городской округ Камышин, Волгоградская область, ЮФО, 403879, РФ"
8795,8795,8795,56.2581,62.9356,"Магнит, Советская улица, Далматово, Далматовский район, Курганская область, Уральский федеральный округ, 641730, РФ"
8796,8796,8796,67.3692,32.5085,"4, улица Ломоносова, Полярные Зори, городской округ Полярные Зори, Мурманская область, Северо-Западный федеральный округ, 184230, РФ"
8797,8797,8797,54.8526,53.0991,"8, улица Шайхутдинова, городское поселение Азнакаево, Азнакаевский район, Татарстан, Приволжский федеральный округ, 423331, РФ"
8798,8798,8798,51.2758,37.8066,"35, Парковый микрорайон, Цемзаводская площадка, Старый Оскол, Старооскольский городской округ, Белгородская область, ЦФО, 309513, РФ"
8799,8799,8799,55.8733,72.1901,"53, улица Чехова, Тюкалинское городское поселение, Тюкалинский район, Омская область, СФО, 646330, РФ"
8800,8800,8800,55.3248,51.9995,"11В, Шоссейная улица, Первая Бугульда, городское поселение Заинск, Заинский район, Татарстан, Приволжский федеральный округ, 423524, РФ"
8801,8801,8801,59.198,39.8249,"Банк Вологжанин, 17Б, Окружное шоссе, Бывалово, Вологда, городской округ Вологда, Вологодская область, Северо-Западный федеральный округ, 160034, РФ"
8802,8802,8802,52.3512,35.3526,"Центральный рынок, улица Воинов-Интернационалистов, Железногорск, городской округ Железногорск, Курская область, ЦФО, 307178, РФ"
8803,8803,8803,47.5111,42.1527,"Пятерочка, улица Максима Горького, 10, Старый город, Волгодонск, городской округ Волгодонск, РОС, ЮФО, 347360, РФ"
8804,8804,8804,64.389,40.6316,"10, Матросская улица, Катунино, Приморский район, Архангельская область, Северо-Западный федеральный округ, 163513, РФ"
